State,Agency Type,Agency Name,Location,Population1,"Total
Offenses","Crimes
Against
Persons","Crimes
Against
Property","Crimes
Against
Society",Latitude,Longitude
MASSACHUSETTS,Cities,Douglas,"Douglas, Massachusetts",9146,108,32,63,13,42.0542,-71.7400
MASSACHUSETTS,Cities,Dover,"Dover, Massachusetts",5902,32,11,19,2,42.2458,-71.2833
MASSACHUSETTS,Cities,Dracut,"Dracut, Massachusetts",31908,550,147,382,21,42.6667,-71.3000
MASSACHUSETTS,Cities,Dudley,"Dudley, Massachusetts",11914,148,73,63,12,42.0450,-71.9306
MASSACHUSETTS,Cities,Dunstable,"Dunstable, Massachusetts",3333,21,6,12,3,42.6750,-71.4833
MASSACHUSETTS,Cities,Duxbury,"Duxbury, Massachusetts",16861,148,52,88,8,42.0417,-70.6728
MASSACHUSETTS,Cities,East Bridgewater,"East Bridgewater, Massachusetts",15142,247,64,153,30,42.0333,-70.9597
MASSACHUSETTS,Cities,East Brookfield,"East Brookfield, Massachusetts",2208,40,15,20,5,42.2278,-72.0472
MASSACHUSETTS,Cities,Eastham,"Eastham, Massachusetts",5939,106,29,68,9,41.8300,-69.9744
MASSACHUSETTS,Cities,Easthampton,"Easthampton, Massachusetts",15914,332,91,230,11,42.2667,-72.6694
MASSACHUSETTS,Cities,East Longmeadow,"East Longmeadow, Massachusetts",16458,549,127,402,20,42.0644,-72.5131
MASSACHUSETTS,Cities,Easton,"Easton, Massachusetts",25463,582,114,428,40,42.0244,-71.1292
MASSACHUSETTS,Cities,Edgartown,"Edgartown, Massachusetts",5485,178,65,108,5,41.3889,-70.5139
MASSACHUSETTS,Cities,Egremont,"Egremont, Massachusetts",1374,22,8,13,1,42.1847,-73.4144
MASSACHUSETTS,Cities,Erving,"Erving, Massachusetts",1669,40,15,24,1,42.6000,-72.3986
MASSACHUSETTS,Cities,Essex,"Essex, Massachusetts",3678,50,15,30,5,42.6319,-70.7833
MASSACHUSETTS,Cities,Everett,"Everett, Massachusetts",48340,"1,580",443,"1,057",80,42.4083,-71.0542
MASSACHUSETTS,Cities,Fairhaven,"Fairhaven, Massachusetts",15987,509,211,274,24,41.6375,-70.9042
MASSACHUSETTS,Cities,Fall River,"Fall River, Massachusetts",94339,"4,588","2,107","2,182",299,41.7014,-71.1556
MASSACHUSETTS,Cities,Falmouth,"Falmouth, Massachusetts",33873,"1,116",394,654,68,41.5514,-70.6153
MASSACHUSETTS,Cities,Fitchburg,"Fitchburg, Massachusetts",41791,"1,424",497,803,124,42.5833,-71.8028
MASSACHUSETTS,Cities,Foxborough,"Foxborough, Massachusetts",18549,533,210,292,31,42.0653,-71.2483
MASSACHUSETTS,Cities,Framingham,"Framingham, Massachusetts",70716,"2,169",507,"1,557",105,42.2792,-71.4167
MASSACHUSETTS,Cities,Franklin,"Franklin, Massachusetts",33107,379,112,248,19,42.0833,-71.4000
MASSACHUSETTS,Cities,Freetown,"Freetown, Massachusetts",9247,248,93,141,14,41.7728,-71.0272
MASSACHUSETTS,Cities,Gardner,"Gardner, Massachusetts",21231,637,233,341,63,42.5750,-71.9986
MASSACHUSETTS,Cities,Georgetown,"Georgetown, Massachusetts",8409,132,35,93,4,42.7250,-70.9917
MASSACHUSETTS,Cities,Gill,"Gill, Massachusetts",1535,14,2,12,0,42.6403,-72.5000
MASSACHUSETTS,Cities,Gloucester,"Gloucester, Massachusetts",30301,758,321,397,40,42.6167,-70.6667
MASSACHUSETTS,Cities,Goshen,"Goshen, Massachusetts",945,10,4,5,1,42.4403,-72.8000
MASSACHUSETTS,Cities,Grafton,"Grafton, Massachusetts",19965,163,48,101,14,42.2069,-71.6861
MASSACHUSETTS,Cities,Granby,"Granby, Massachusetts",6036,84,19,58,7,42.2564,-72.5167
MASSACHUSETTS,Cities,Granville,"Granville, Massachusetts",1538,14,4,8,2,42.0667,-72.8619
MASSACHUSETTS,Cities,Great Barrington,"Great Barrington, Massachusetts",7143,155,57,92,6,42.1958,-73.3625
MASSACHUSETTS,Cities,Greenfield,"Greenfield, Massachusetts",17203,802,230,489,83,42.5875,-72.6000
MASSACHUSETTS,Cities,Groton,"Groton, Massachusetts",11074,83,33,45,5,42.6111,-71.5750
MASSACHUSETTS,Cities,Hadley,"Hadley, Massachusetts",5244,339,47,277,15,42.3417,-72.5889
MASSACHUSETTS,Cities,Halifax,"Halifax, Massachusetts",8092,145,50,93,2,41.9911,-70.8625
MASSACHUSETTS,Cities,Hamilton,"Hamilton, Massachusetts",7551,73,12,57,4,42.6197,-70.8548
MASSACHUSETTS,Cities,Hampden,"Hampden, Massachusetts",4948,62,20,38,4,42.0639,-72.4139
MASSACHUSETTS,Cities,Hanover,"Hanover, Massachusetts",15578,219,56,153,10,42.1167,-70.8167
MASSACHUSETTS,Cities,Hanson,"Hanson, Massachusetts",11196,224,86,119,19,42.0750,-70.8806
MASSACHUSETTS,Cities,Hardwick,"Hardwick, Massachusetts",2672,46,25,17,4,42.3500,-72.2000
MASSACHUSETTS,Cities,Harvard,"Harvard, Massachusetts",6870,93,27,59,7,42.5000,-71.5833
MASSACHUSETTS,Cities,Harwich,"Harwich, Massachusetts",13891,313,93,210,10,41.6861,-70.0764
MASSACHUSETTS,Cities,Hatfield,"Hatfield, Massachusetts",3301,47,17,30,0,42.3708,-72.5986
MASSACHUSETTS,Cities,Haverhill,"Haverhill, Massachusetts",67359,"2,974","1,536","1,174",264,42.7833,-71.0833
MASSACHUSETTS,Cities,Hingham,"Hingham, Massachusetts",25437,425,98,319,8,42.2417,-70.8903
MASSACHUSETTS,Cities,Hinsdale,"Hinsdale, Massachusetts",1905,0,0,0,0,42.4386,-73.1258
MASSACHUSETTS,Cities,Holbrook,"Holbrook, Massachusetts",11350,425,159,244,22,42.1483,-71.0103
MASSACHUSETTS,Cities,Holden,"Holden, Massachusetts",19998,192,59,112,21,42.3517,-71.8639
MASSACHUSETTS,Cities,Holland,"Holland, Massachusetts",2585,28,9,19,0,42.0639,-72.1578
MASSACHUSETTS,Cities,Holliston,"Holliston, Massachusetts",14754,128,24,98,6,42.2000,-71.4250
MASSACHUSETTS,Cities,Holyoke,"Holyoke, Massachusetts",37945,"4,110","1,285","2,390",435,42.2042,-72.6181
MASSACHUSETTS,Cities,Hopedale,"Hopedale, Massachusetts",6021,82,18,57,7,42.1306,-71.5417
MASSACHUSETTS,Cities,Hopkinton,"Hopkinton, Massachusetts",19180,158,48,102,8,42.2286,-71.5231
MASSACHUSETTS,Cities,Hudson,"Hudson, Massachusetts",19623,187,58,117,12,42.3917,-71.5667
MASSACHUSETTS,Cities,Hull,"Hull, Massachusetts",10676,291,90,178,23,42.3019,-70.9083
MASSACHUSETTS,Cities,Ipswich,"Ipswich, Massachusetts",13735,112,25,85,2,42.6792,-70.8417
MASSACHUSETTS,Cities,Kingston,"Kingston, Massachusetts",14484,220,62,138,20,41.9925,-70.7265
MASSACHUSETTS,Cities,Lakeville,"Lakeville, Massachusetts",12511,122,51,62,9,41.8458,-70.9500
MASSACHUSETTS,Cities,Lancaster,"Lancaster, Massachusetts",8504,145,41,97,7,42.4556,-71.6736
MASSACHUSETTS,Cities,Lanesboro,"Lanesborough, Massachusetts",3021,89,36,50,3,42.5172,-73.2286
MASSACHUSETTS,Cities,Lawrence,"Lawrence, Massachusetts",88422,"2,888","1,215","1,401",272,42.7069,-71.1636
MASSACHUSETTS,Cities,Lee,"Lee, Massachusetts",5740,197,46,145,6,42.3042,-73.2486
MASSACHUSETTS,Cities,Leicester,"Leicester, Massachusetts",11084,256,55,180,21,42.2458,-71.9092
MASSACHUSETTS,Cities,Lenox,"Lenox, Massachusetts",5105,144,16,121,7,42.3564,-73.2853
MASSACHUSETTS,Cities,Leominster,"Leominster, Massachusetts",43690,"1,936",693,"1,166",77,42.5250,-71.7603
MASSACHUSETTS,Cities,Leverett,"Leverett, Massachusetts",1861,27,5,20,2,42.4519,-72.5019
MASSACHUSETTS,Cities,Lexington,"Lexington, Massachusetts",33889,341,72,258,11,42.4444,-71.2250
MASSACHUSETTS,Cities,Lincoln,"Lincoln, Massachusetts",6823,57,12,42,3,42.4258,-71.3044
MASSACHUSETTS,Cities,Littleton,"Littleton, Massachusetts",10154,154,23,122,9,42.5375,-71.5125
MASSACHUSETTS,Cities,Longmeadow,"Longmeadow, Massachusetts",15734,298,46,241,11,42.0500,-72.5833
MASSACHUSETTS,Cities,Lowell,"Lowell, Massachusetts",113277,"5,515","1,878","3,244",393,42.6394,-71.3147
MASSACHUSETTS,Cities,Ludlow,"Ludlow, Massachusetts",20971,571,147,402,22,42.1600,-72.4764
MASSACHUSETTS,Cities,Lunenburg,"Lunenburg, Massachusetts",11903,210,55,138,17,42.5944,-71.7250
MASSACHUSETTS,Cities,Lynn,"Lynn, Massachusetts",101056,"4,382","2,005","2,144",233,42.4667,-70.9500
MASSACHUSETTS,Cities,Lynnfield,"Lynnfield, Massachusetts",12992,214,32,179,3,42.5389,-71.0486
MASSACHUSETTS,Cities,Malden,"Malden, Massachusetts",64356,"1,674",434,"1,202",38,42.4250,-71.0667
MASSACHUSETTS,Cities,Manchester-by-the-Sea,"Manchester-by-the-Sea, Massachusetts",5365,76,2,68,6,42.5778,-70.7694
MASSACHUSETTS,Cities,Mansfield,"Mansfield, Massachusetts",23932,530,148,357,25,42.0333,-71.2194
MASSACHUSETTS,Cities,Marblehead,"Marblehead, Massachusetts",20289,300,66,229,5,42.5000,-70.8583
MASSACHUSETTS,Cities,Marion,"Marion, Massachusetts",5567,99,30,65,4,41.7000,-70.7633
MASSACHUSETTS,Cities,Marlborough,"Marlborough, Massachusetts",40722,"1,480",596,832,52,42.3458,-71.5528
MASSACHUSETTS,Cities,Marshfield,"Marshfield, Massachusetts",27064,264,100,145,19,42.0917,-70.7061
MASSACHUSETTS,Cities,Mashpee,"Mashpee, Massachusetts",15730,387,130,229,28,41.6483,-70.4817
MASSACHUSETTS,Cities,Mattapoisett,"Mattapoisett, Massachusetts",6932,140,32,107,1,41.6583,-70.8167
MASSACHUSETTS,Cities,Maynard,"Maynard, Massachusetts",10464,280,77,186,17,42.4333,-71.4500
MASSACHUSETTS,Cities,Medfield,"Medfield, Massachusetts",13107,107,20,83,4,42.1875,-71.3069
MASSACHUSETTS,Cities,Medford,"Medford, Massachusetts",64122,"1,494",415,"1,023",56,42.4183,-71.1067
MASSACHUSETTS,Cities,Medway,"Medway, Massachusetts",13261,61,29,30,2,42.1417,-71.3972
MASSACHUSETTS,Cities,Melrose,"Melrose, Massachusetts",29013,332,75,247,10,42.4583,-71.0667
MASSACHUSETTS,Cities,Mendon,"Mendon, Massachusetts",6307,89,14,71,4,42.1056,-71.5528
MASSACHUSETTS,Cities,Merrimac,"Merrimac, Massachusetts",6726,85,39,40,6,42.8306,-71.0028
MASSACHUSETTS,Cities,Methuen,"Methuen, Massachusetts",52853,"1,105",332,680,93,42.7261,-71.1914
MASSACHUSETTS,Cities,Middleboro,"Middleborough, Massachusetts",25744,864,325,481,58,41.8894,-70.8942
MASSACHUSETTS,Cities,Middleton,"Middleton, Massachusetts",9790,142,45,88,9,42.5950,-71.0161
MASSACHUSETTS,Cities,Milford,"Milford, Massachusetts",30360,764,296,427,41,42.1397,-71.5167
MASSACHUSETTS,Cities,Millbury,"Millbury, Massachusetts",14008,389,88,269,32,42.1939,-71.7606
MASSACHUSETTS,Cities,Millis,"Millis, Massachusetts",8890,80,40,35,5,42.1675,-71.3583
MASSACHUSETTS,Cities,Millville,"Millville, Massachusetts",3152,17,6,11,0,42.0278,-71.5814
MASSACHUSETTS,Cities,Milton,"Milton, Massachusetts",28454,359,42,314,3,42.2500,-71.0667
MASSACHUSETTS,Cities,Monson,"Monson, Massachusetts",8115,204,61,84,59,42.1042,-72.3194
MASSACHUSETTS,Cities,Montague,"Montague, Massachusetts",8581,274,98,165,11,42.5356,-72.5356
MASSACHUSETTS,Cities,Monterey,"Monterey, Massachusetts",1091,5,2,3,0,42.1792,-73.2125
MASSACHUSETTS,Cities,Nahant,"Nahant, Massachusetts",3315,27,3,22,2,42.4264,-70.9194
MASSACHUSETTS,Cities,Nantucket,Nantucket,14814,597,183,395,19,#FIELD!,#FIELD!
MASSACHUSETTS,Cities,Natick,"Natick, Massachusetts",36090,"1,091",192,872,27,42.2833,-71.3500
MASSACHUSETTS,Cities,Needham,"Needham, Massachusetts",32228,586,98,469,19,42.2833,-71.2333
MASSACHUSETTS,Cities,New Bedford,"New Bedford, Massachusetts",101402,"6,667","2,933","3,135",599,41.6361,-70.9347
MASSACHUSETTS,Cities,New Braintree,"New Braintree, Massachusetts",993,15,5,9,1,42.3167,-72.1264
MASSACHUSETTS,Cities,Newbury,"Newbury, Massachusetts",6717,113,38,61,14,42.7667,-70.8458
MASSACHUSETTS,Cities,Newburyport,"Newburyport, Massachusetts",18366,330,89,232,9,42.8125,-70.8772
MASSACHUSETTS,Cities,New Marlborough,"New Marlborough, Massachusetts",1513,19,6,10,3,42.1228,-73.2292
MASSACHUSETTS,Cities,Newton,"Newton, Massachusetts",86710,"1,490",236,"1,229",25,42.3369,-71.2097
MASSACHUSETTS,Cities,Norfolk,"Norfolk, Massachusetts",11621,131,32,87,12,42.1194,-71.3256
MASSACHUSETTS,Cities,North Adams,"North Adams, Massachusetts",12836,969,353,553,63,42.7008,-73.1092
MASSACHUSETTS,Cities,Northampton,"Northampton, Massachusetts",29150,"1,131",394,673,64,42.3250,-72.6417
MASSACHUSETTS,Cities,North Andover,"North Andover, Massachusetts",30695,347,86,250,11,42.6986,-71.1356
MASSACHUSETTS,Cities,North Attleboro,"North Attleborough, Massachusetts",31071,552,119,433,0,41.9833,-71.3333
MASSACHUSETTS,Cities,Northborough,"Northborough, Massachusetts",15699,13,7,5,1,42.3206,-71.6380
MASSACHUSETTS,Cities,Northbridge,"Northbridge, Massachusetts",16357,254,43,182,29,42.1514,-71.6500
MASSACHUSETTS,Cities,Northfield,"Northfield, Massachusetts",2877,41,16,22,3,42.6958,-72.4533
MASSACHUSETTS,Cities,North Reading,"North Reading, Massachusetts",15197,179,60,107,12,42.5750,-71.0792
MASSACHUSETTS,Cities,Norton,"Norton, Massachusetts",19374,157,70,56,31,41.9667,-71.1875
MASSACHUSETTS,Cities,Norwell,"Norwell, Massachusetts",11866,134,21,112,1,42.1617,-70.7944
MASSACHUSETTS,Cities,Norwood,"Norwood, Massachusetts",31533,759,182,524,53,42.1944,-71.2000
MASSACHUSETTS,Cities,Oak Bluffs,"Oak Bluffs, Massachusetts",5653,245,106,124,15,41.4542,-70.5625
MASSACHUSETTS,Cities,Oakham,"Oakham, Massachusetts",1852,31,4,27,0,42.3528,-72.0458
MASSACHUSETTS,Cities,Orleans,"Orleans, Massachusetts",6546,178,56,118,4,41.7897,-69.9903
MASSACHUSETTS,Cities,Otis,"Otis, Massachusetts",1628,10,1,9,0,42.1931,-73.0922
MASSACHUSETTS,Cities,Oxford,"Oxford, Massachusetts",13316,268,80,176,12,42.1168,-71.8648
MASSACHUSETTS,Cities,Palmer,"Palmer, Massachusetts",12393,621,250,282,89,42.1583,-72.3292
MASSACHUSETTS,Cities,Paxton,"Paxton, Massachusetts",5073,80,25,36,19,42.3111,-71.9286
MASSACHUSETTS,Cities,Pelham,"Pelham, Massachusetts",1257,7,2,3,2,42.3931,-72.4042
MASSACHUSETTS,Cities,Pembroke,"Pembroke, Massachusetts",19289,235,65,152,18,42.0714,-70.8097
MASSACHUSETTS,Cities,Pepperell,"Pepperell, Massachusetts",11600,230,58,151,21,42.6658,-71.5889
MASSACHUSETTS,Cities,Pittsfield,"Pittsfield, Massachusetts",43496,"2,038",520,"1,375",143,42.4500,-73.2500
MASSACHUSETTS,Cities,Plainville,"Plainville, Massachusetts",9921,284,86,191,7,42.0042,-71.3333
MASSACHUSETTS,Cities,Plymouth,"Plymouth, Massachusetts",65779,"1,953",674,"1,170",109,41.9586,-70.6678
MASSACHUSETTS,Cities,Plympton,"Plympton, Massachusetts",3075,53,15,35,3,41.9528,-70.8150
MASSACHUSETTS,Cities,Princeton,"Princeton, Massachusetts",3521,55,12,35,8,42.4486,-71.8778
MASSACHUSETTS,Cities,Provincetown,"Provincetown, Massachusetts",3775,143,51,72,20,42.0583,-70.1792
MASSACHUSETTS,Cities,Quincy,"Quincy, Massachusetts",101434,"3,623","1,170","2,265",188,42.2500,-71.0000
MASSACHUSETTS,Cities,Randolph,"Randolph, Massachusetts",32477,"1,005",316,633,56,42.1625,-71.0417
MASSACHUSETTS,Cities,Raynham,"Raynham, Massachusetts",15404,326,62,241,23,41.9486,-71.0736
MASSACHUSETTS,Cities,Reading,"Reading, Massachusetts",25018,291,31,247,13,42.5256,-71.0958
MASSACHUSETTS,Cities,Rehoboth,"Rehoboth, Massachusetts",12936,197,57,134,6,41.8403,-71.2500
MASSACHUSETTS,Cities,Revere,"Revere, Massachusetts",56961,"2,069",680,"1,307",82,42.4083,-71.0125
MASSACHUSETTS,Cities,Rochester,"Rochester, Massachusetts",6056,116,32,64,20,41.7317,-70.8206
MASSACHUSETTS,Cities,Rockland,"Rockland, Massachusetts",18549,247,131,104,12,42.1306,-70.9167
MASSACHUSETTS,Cities,Rockport,"Rockport, Massachusetts",6961,48,22,21,5,42.6556,-70.6208
MASSACHUSETTS,Cities,Rowley,"Rowley, Massachusetts",6132,66,18,34,14,42.7167,-70.8792
MASSACHUSETTS,Cities,Royalston,"Royalston, Massachusetts",1266,6,1,3,2,42.6775,-72.1883
MASSACHUSETTS,Cities,Rutland,"Rutland, Massachusetts",9316,183,83,94,6,42.3694,-71.9486
MASSACHUSETTS,Cities,Salem,"Salem, Massachusetts",45345,"1,997",696,"1,203",98,42.5168,-70.8985
MASSACHUSETTS,Cities,Salisbury,"Salisbury, Massachusetts",9238,331,115,186,30,42.8417,-70.8611
MASSACHUSETTS,Cities,Sandwich,"Sandwich, Massachusetts",21013,377,125,218,34,41.7589,-70.4944
MASSACHUSETTS,Cities,Saugus,"Saugus, Massachusetts",28880,761,119,617,25,42.4647,-71.0106
MASSACHUSETTS,Cities,Scituate,"Scituate, Massachusetts",20147,165,41,117,7,42.1958,-70.7264
MASSACHUSETTS,Cities,Seekonk,"Seekonk, Massachusetts",15692,667,83,553,31,41.8083,-71.3375
MASSACHUSETTS,Cities,Sharon,"Sharon, Massachusetts",18553,127,24,95,8,42.1236,-71.1786
MASSACHUSETTS,Cities,Shelburne,"Shelburne, Massachusetts",1891,52,11,37,4,42.5897,-72.6889
MASSACHUSETTS,Cities,Sherborn,"Sherborn, Massachusetts",4384,29,8,19,2,42.2389,-71.3703
MASSACHUSETTS,Cities,Shirley,"Shirley, Massachusetts",7228,76,31,42,3,42.5586,-71.6464
MASSACHUSETTS,Cities,Shrewsbury,"Shrewsbury, Massachusetts",39745,583,73,484,26,42.2959,-71.7129
MASSACHUSETTS,Cities,Shutesbury,"Shutesbury, Massachusetts",1734,5,2,2,1,42.4564,-72.4103
MASSACHUSETTS,Cities,Somerset,"Somerset, Massachusetts",18317,518,202,294,22,41.7694,-71.1292
MASSACHUSETTS,Cities,Somerville,"Somerville, Massachusetts",79178,"2,060",486,"1,535",39,42.3875,-71.1000
MASSACHUSETTS,Cities,Southampton,"Southampton, Massachusetts",6177,97,23,67,7,42.2292,-72.7306
MASSACHUSETTS,Cities,Southborough,"Southborough, Massachusetts",10448,93,18,68,7,42.3056,-71.5250
MASSACHUSETTS,Cities,Southbridge,"Southbridge, Massachusetts",17687,621,166,361,94,42.0750,-72.0339
MASSACHUSETTS,Cities,South Hadley,"South Hadley, Massachusetts",17900,577,148,371,58,42.2583,-72.5750
MASSACHUSETTS,Cities,Southwick,"Southwick, Massachusetts",9229,313,51,251,11,42.0547,-72.7708
MASSACHUSETTS,Cities,Spencer,"Spencer, Massachusetts",11953,233,35,188,10,42.2439,-71.9928
MASSACHUSETTS,Cities,Springfield,"Springfield, Massachusetts",155046,"13,204","5,330","6,815","1,059",42.1124,-72.5475
MASSACHUSETTS,Cities,Sterling,"Sterling, Massachusetts",8372,88,19,66,3,42.4375,-71.7611
MASSACHUSETTS,Cities,Stockbridge,"Stockbridge, Massachusetts",1997,45,12,31,2,42.2875,-73.3208
MASSACHUSETTS,Cities,Stoneham,"Stoneham, Massachusetts",22660,495,118,358,19,42.4800,-71.1000
MASSACHUSETTS,Cities,Stoughton,"Stoughton, Massachusetts",29204,"1,044",337,651,56,42.1250,-71.1028
MASSACHUSETTS,Cities,Stow,"Stow, Massachusetts",6989,108,23,82,3,42.4369,-71.5061
MASSACHUSETTS,Cities,Sturbridge,"Sturbridge, Massachusetts",9892,377,130,202,45,42.1083,-72.0792
MASSACHUSETTS,Cities,Sudbury,"Sudbury, Massachusetts",19314,185,43,135,7,42.3833,-71.4167
MASSACHUSETTS,Cities,Sunderland,"Sunderland, Massachusetts",3655,74,14,54,6,42.4667,-72.5792
MASSACHUSETTS,Cities,Sutton,"Sutton, Massachusetts",9418,219,55,129,35,42.1500,-71.7633
MASSACHUSETTS,Cities,Swampscott,"Swampscott, Massachusetts",15268,285,52,223,10,42.4708,-70.9181
MASSACHUSETTS,Cities,Swansea,"Swansea, Massachusetts",17453,388,135,230,23,41.7481,-71.1903
MASSACHUSETTS,Cities,Taunton,"Taunton, Massachusetts",60062,"1,537",528,954,55,41.9000,-71.0903
MASSACHUSETTS,Cities,Templeton,"Templeton, Massachusetts",8220,127,56,63,8,42.5556,-72.0681
MASSACHUSETTS,Cities,Tewksbury,"Tewksbury, Massachusetts",30656,965,272,572,121,42.6106,-71.2181
MASSACHUSETTS,Cities,Tisbury,"Tisbury, Massachusetts",5079,149,69,75,5,41.4561,-70.6111
MASSACHUSETTS,Cities,Topsfield,"Topsfield, Massachusetts",6581,73,16,55,2,42.6375,-70.9500
MASSACHUSETTS,Cities,Townsend,"Townsend, Massachusetts",8892,133,42,82,9,42.6667,-71.7056
MASSACHUSETTS,Cities,Truro,"Truro, Massachusetts",2536,55,17,36,2,41.9933,-70.0503
MASSACHUSETTS,Cities,Tyngsboro,"Tyngsborough, Massachusetts",12490,218,52,136,30,42.6767,-71.4244
MASSACHUSETTS,Cities,Upton,"Upton, Massachusetts",8137,120,36,74,10,42.1744,-71.6028
MASSACHUSETTS,Cities,Uxbridge,"Uxbridge, Massachusetts",14418,247,69,154,24,42.0772,-71.6300
MASSACHUSETTS,Cities,Wakefield,"Wakefield, Massachusetts",27263,397,117,272,8,42.5064,-71.0733
MASSACHUSETTS,Cities,Wales,"Wales, Massachusetts",1815,10,1,7,2,42.0694,-72.2228
MASSACHUSETTS,Cities,Walpole,"Walpole, Massachusetts",26829,707,237,445,25,42.1417,-71.2500
MASSACHUSETTS,Cities,Waltham,"Waltham, Massachusetts",63525,969,344,582,43,42.3806,-71.2350
MASSACHUSETTS,Cities,Ware,"Ware, Massachusetts",10295,321,145,88,88,42.2597,-72.2403
MASSACHUSETTS,Cities,Wareham,"Wareham, Massachusetts",24389,740,268,438,34,41.7625,-70.7222
MASSACHUSETTS,Cities,Warren,"Warren, Massachusetts",4969,141,75,51,15,42.2125,-72.1917
MASSACHUSETTS,Cities,Watertown,"Watertown, Massachusetts",35088,836,187,635,14,42.3708,-71.1833
MASSACHUSETTS,Cities,Wayland,"Wayland, Massachusetts",13601,45,3,42,0,42.3625,-71.3619
MASSACHUSETTS,Cities,Webster,"Webster, Massachusetts",17651,918,393,423,102,42.0500,-71.8806
MASSACHUSETTS,Cities,Wellesley,"Wellesley, Massachusetts",31354,402,55,337,10,42.2964,-71.2931
MASSACHUSETTS,Cities,Wellfleet,"Wellfleet, Massachusetts",3725,41,14,22,5,41.9305,-70.0310
MASSACHUSETTS,Cities,Wenham,"Wenham, Massachusetts",4998,49,11,36,2,42.6042,-70.8868
MASSACHUSETTS,Cities,Westborough,"Westborough, Massachusetts",21562,577,164,370,43,42.2694,-71.6167
MASSACHUSETTS,Cities,West Boylston,"West Boylston, Massachusetts",7872,82,18,62,2,42.3667,-71.7861
MASSACHUSETTS,Cities,West Bridgewater,"West Bridgewater, Massachusetts",8087,178,39,132,7,42.0189,-71.0083
MASSACHUSETTS,Cities,West Brookfield,"West Brookfield, Massachusetts",3830,30,9,18,3,42.2353,-72.1417
MASSACHUSETTS,Cities,Westfield,"Westfield, Massachusetts",40691,999,301,659,39,42.1251,-72.7495
MASSACHUSETTS,Cities,Westford,"Westford, Massachusetts",24270,222,34,138,50,42.5792,-71.4383
MASSACHUSETTS,Cities,Westminster,"Westminster, Massachusetts",8363,191,53,119,19,42.5458,-71.9111
MASSACHUSETTS,Cities,West Newbury,"West Newbury, Massachusetts",4605,58,17,37,4,42.8014,-70.9903
MASSACHUSETTS,Cities,Weston,"Weston, Massachusetts",11589,126,16,107,3,42.3667,-71.3031
MASSACHUSETTS,Cities,Westport,"Westport, Massachusetts",16475,318,98,193,27,41.6389,-71.0500
MASSACHUSETTS,Cities,West Springfield,"West Springfield, Massachusetts",28655,"2,027",386,"1,545",96,42.1069,-72.6208
MASSACHUSETTS,Cities,West Tisbury,"West Tisbury, Massachusetts",3757,46,21,21,4,41.3811,-70.6750
MASSACHUSETTS,Cities,Westwood,"Westwood, Massachusetts",16308,322,63,251,8,42.2139,-71.2250
MASSACHUSETTS,Cities,Weymouth,"Weymouth, Massachusetts",58231,"1,239",375,792,72,42.2208,-70.9403
MASSACHUSETTS,Cities,Whately,"Whately, Massachusetts",1639,24,7,16,1,42.4333,-72.6333
MASSACHUSETTS,Cities,Whitman,"Whitman, Massachusetts",16110,283,98,176,9,42.0806,-70.9361
MASSACHUSETTS,Cities,Wilbraham,"Wilbraham, Massachusetts",14600,450,136,280,34,42.1236,-72.4319
MASSACHUSETTS,Cities,Williamsburg,"Williamsburg, Massachusetts",2460,43,11,21,11,42.3931,-72.7306
MASSACHUSETTS,Cities,Williamstown,"Williamstown, Massachusetts",8020,115,30,82,3,42.7119,-73.2042
MASSACHUSETTS,Cities,Wilmington,"Wilmington, Massachusetts",22825,514,117,365,32,42.5464,-71.1742
MASSACHUSETTS,Cities,Winchendon,"Winchendon, Massachusetts",10410,386,177,177,32,42.6861,-72.0444
MASSACHUSETTS,Cities,Winchester,"Winchester, Massachusetts",22496,149,18,130,1,42.4522,-71.1375
MASSACHUSETTS,Cities,Winthrop,"Winthrop, Massachusetts",17954,325,108,194,23,42.3750,-70.9833
MASSACHUSETTS,Cities,Woburn,"Woburn, Massachusetts",41461,"1,037",203,709,125,42.4792,-71.1528
MASSACHUSETTS,Cities,Worcester,"Worcester, Massachusetts",206575,"10,194","3,415","6,341",438,42.2714,-71.7989
MASSACHUSETTS,Cities,Worthington,"Worthington, Massachusetts",1176,6,0,6,0,42.3972,-72.9361
